Trial,Wire,NetType,Run,RunSteps,NetworkFilename,Image,Forward,Left,LeftRotation
8,1,actor,211,30,actor_211_30.h5,01,0.445789,-0.156497,0.0629888
8,1,actor,211,30,actor_211_30.h5,02,0.427917,-0.263523,0.000201697
8,1,actor,211,30,actor_211_30.h5,03,0.448107,-0.10576,0.175066
8,1,actor,211,30,actor_211_30.h5,04,0.444651,-0.293545,-0.0551383
8,1,actor,211,30,actor_211_30.h5,05,0.455579,-0.0576676,0.198944
8,1,actor,211,30,actor_211_30.h5,06,0.429674,-0.165182,0.10193
8,1,actor,211,30,actor_211_30.h5,07,0.433976,-0.264373,-0.0344129
8,1,actor,211,30,actor_211_30.h5,08,0.429367,-0.306447,-0.0557078
8,1,actor,211,30,actor_211_30.h5,09,0.459218,-0.199907,0.0105299
8,1,actor,211,30,actor_211_30.h5,10,0.46965,0.0265091,0.309163
8,1,actor,211,30,actor_211_30.h5,11,0.455075,-0.0971587,0.137491
8,1,actor,211,30,actor_211_30.h5,12,0.434007,-0.178977,0.0666731
8,1,actor,211,30,actor_211_30.h5,13,0.44877,-0.100005,0.173999
8,1,actor,211,30,actor_211_30.h5,14,0.436709,-0.329714,-0.0489905
8,1,actor,211,30,actor_211_30.h5,15,0.464382,-0.0112778,0.277517
8,1,actor,211,30,actor_211_30.h5,16,0.427498,-0.194714,0.065259
8,1,actor,21,12,actor_21_12.h5,01,0.49579,0.00795186,0.0043773
8,1,actor,21,12,actor_21_12.h5,02,0.487908,-0.00602327,0.0347163
8,1,actor,21,12,actor_21_12.h5,03,0.49256,-0.00814124,0.0305771
8,1,actor,21,12,actor_21_12.h5,04,0.494146,0.000354153,0.00308009
8,1,actor,21,12,actor_21_12.h5,05,0.495206,0.0136197,-0.00844936
8,1,actor,21,12,actor_21_12.h5,06,0.4838,-0.0298462,0.0109474
8,1,actor,21,12,actor_21_12.h5,07,0.490384,0.0028655,0.0315946
8,1,actor,21,12,actor_21_12.h5,08,0.498235,0.0326167,0.0311411
8,1,actor,21,12,actor_21_12.h5,09,0.498006,0.0142038,-0.0100073
8,1,actor,21,12,actor_21_12.h5,10,0.497645,0.0206479,0.0241784
8,1,actor,21,12,actor_21_12.h5,11,0.496162,0.0201304,-0.0133538
8,1,actor,21,12,actor_21_12.h5,12,0.494427,0.0378397,0.0462728
8,1,actor,21,12,actor_21_12.h5,13,0.492945,0.00738184,0.0327026
8,1,actor,21,12,actor_21_12.h5,14,0.495581,0.0164513,0.0265741
8,1,actor,21,12,actor_21_12.h5,15,0.496137,0.00553454,0.0209522
8,1,actor,21,12,actor_21_12.h5,16,0.494332,0.0335944,0.0289454
8,1,actor,221,30,actor_221_30.h5,01,0.447756,-0.123811,0.0891042
8,1,actor,221,30,actor_221_30.h5,02,0.4318,-0.224056,0.0462582
8,1,actor,221,30,actor_221_30.h5,03,0.452114,-0.0676188,0.208561
8,1,actor,221,30,actor_221_30.h5,04,0.445757,-0.290105,-0.0487882
8,1,actor,221,30,actor_221_30.h5,05,0.460868,-0.0200855,0.232029
8,1,actor,221,30,actor_221_30.h5,06,0.435249,-0.117115,0.144951
8,1,actor,221,30,actor_221_30.h5,07,0.435403,-0.237091,-0.00707625
8,1,actor,221,30,actor_221_30.h5,08,0.43043,-0.286424,-0.0321913
8,1,actor,221,30,actor_221_30.h5,09,0.460193,-0.196405,0.0191543
8,1,actor,221,30,actor_221_30.h5,10,0.474497,0.0654034,0.339019
8,1,actor,221,30,actor_221_30.h5,11,0.459157,-0.0696592,0.166335
8,1,actor,221,30,actor_221_30.h5,12,0.439189,-0.127772,0.118828
8,1,actor,221,30,actor_221_30.h5,13,0.453266,-0.0632821,0.210324
8,1,actor,221,30,actor_221_30.h5,14,0.437368,-0.321162,-0.0361582
8,1,actor,221,30,actor_221_30.h5,15,0.468486,0.0265967,0.30869
8,1,actor,221,30,actor_221_30.h5,16,0.431011,-0.144962,0.113804
8,1,actor,231,30,actor_231_30.h5,01,0.45011,-0.102985,0.112193
8,1,actor,231,30,actor_231_30.h5,02,0.435356,-0.190581,0.0815956
8,1,actor,231,30,actor_231_30.h5,03,0.456669,-0.0362026,0.239011
8,1,actor,231,30,actor_231_30.h5,04,0.446683,-0.289814,-0.0461883
8,1,actor,231,30,actor_231_30.h5,05,0.46599,0.0110606,0.260922
8,1,actor,231,30,actor_231_30.h5,06,0.440684,-0.0721303,0.188881
8,1,actor,231,30,actor_231_30.h5,07,0.43794,-0.210739,0.0226118
8,1,actor,231,30,actor_231_30.h5,08,0.432446,-0.271706,-0.0125599
8,1,actor,231,30,actor_231_30.h5,09,0.461124,-0.196823,0.0240232
8,1,actor,231,30,actor_231_30.h5,10,0.479188,0.0953557,0.364446
8,1,actor,231,30,actor_231_30.h5,11,0.463195,-0.047093,0.191046
8,1,actor,231,30,actor_231_30.h5,12,0.443919,-0.0826014,0.161334
8,1,actor,231,30,actor_231_30.h5,13,0.457894,-0.0319383,0.243373
8,1,actor,231,30,actor_231_30.h5,14,0.43879,-0.317366,-0.0271475
8,1,actor,231,30,actor_231_30.h5,15,0.472827,0.0575375,0.33478
8,1,actor,231,30,actor_231_30.h5,16,0.434695,-0.101048,0.155817
8,1,actor,241,31,actor_241_31.h5,01,0.444915,-0.189261,0.0467704
8,1,actor,241,31,actor_241_31.h5,02,0.428349,-0.273439,0.00630668
8,1,actor,241,31,actor_241_31.h5,03,0.450094,-0.126576,0.175488
8,1,actor,241,31,actor_241_31.h5,04,0.441004,-0.361058,-0.104925
8,1,actor,241,31,actor_241_31.h5,05,0.457536,-0.0713946,0.215552
8,1,actor,241,31,actor_241_31.h5,06,0.433394,-0.167611,0.123854
8,1,actor,241,31,actor_241_31.h5,07,0.432165,-0.301123,-0.051136
8,1,actor,241,31,actor_241_31.h5,08,0.426514,-0.34993,-0.0793538
8,1,actor,241,31,actor_241_31.h5,09,0.456319,-0.262859,-0.0232189
8,1,actor,241,31,actor_241_31.h5,10,0.47336,0.0186314,0.328301
8,1,actor,241,31,actor_241_31.h5,11,0.456045,-0.12582,0.142748
8,1,actor,241,31,actor_241_31.h5,12,0.434931,-0.180557,0.0807066
8,1,actor,241,31,actor_241_31.h5,13,0.451679,-0.115875,0.187934
8,1,actor,241,31,actor_241_31.h5,14,0.433776,-0.389851,-0.0893191
8,1,actor,241,31,actor_241_31.h5,15,0.468033,-0.0174953,0.297526
8,1,actor,241,31,actor_241_31.h5,16,0.426977,-0.197357,0.0775269
8,1,actor,251,3,actor_251_3.h5,01,0.436613,-0.275225,-0.0427864
8,1,actor,251,3,actor_251_3.h5,02,0.42007,-0.349466,-0.0857233
8,1,actor,251,3,actor_251_3.h5,03,0.44264,-0.207565,0.0966981
8,1,actor,251,3,actor_251_3.h5,04,0.433917,-0.427925,-0.17724
8,1,actor,251,3,actor_251_3.h5,05,0.448322,-0.149678,0.152065
8,1,actor,251,3,actor_251_3.h5,06,0.424707,-0.260945,0.032845
8,1,actor,251,3,actor_251_3.h5,07,0.426555,-0.378974,-0.134581
8,1,actor,251,3,actor_251_3.h5,08,0.419842,-0.426197,-0.165626
8,1,actor,251,3,actor_251_3.h5,09,0.450232,-0.325004,-0.0847737
8,1,actor,251,3,actor_251_3.h5,10,0.465737,-0.0575058,0.273275
8,1,actor,251,3,actor_251_3.h5,11,0.447866,-0.201481,0.0791086
8,1,actor,251,3,actor_251_3.h5,12,0.425978,-0.26733,-0.0150465
8,1,actor,251,3,actor_251_3.h5,13,0.444822,-0.197558,0.10878
8,1,actor,251,3,actor_251_3.h5,14,0.426405,-0.458017,-0.171214
8,1,actor,251,3,actor_251_3.h5,15,0.460915,-0.0916535,0.23863
8,1,actor,251,3,actor_251_3.h5,16,0.417773,-0.285861,-0.0196917
8,1,actor,261,4,actor_261_4.h5,01,0.434209,-0.272832,-0.0708284
8,1,actor,261,4,actor_261_4.h5,02,0.418373,-0.342842,-0.116017
8,1,actor,261,4,actor_261_4.h5,03,0.442005,-0.193549,0.071261
8,1,actor,261,4,actor_261_4.h5,04,0.431507,-0.439198,-0.213424
8,1,actor,261,4,actor_261_4.h5,05,0.448214,-0.140829,0.136014
8,1,actor,261,4,actor_261_4.h5,06,0.424262,-0.241759,0.0130502
8,1,actor,261,4,actor_261_4.h5,07,0.42493,-0.379421,-0.162396
8,1,actor,261,4,actor_261_4.h5,08,0.418198,-0.427428,-0.200863
8,1,actor,261,4,actor_261_4.h5,09,0.448489,-0.334494,-0.111326
8,1,actor,261,4,actor_261_4.h5,10,0.466384,-0.046017,0.258993
8,1,actor,261,4,actor_261_4.h5,11,0.44756,-0.198017,0.0598794
8,1,actor,261,4,actor_261_4.h5,12,0.42463,-0.250023,-0.0392595
8,1,actor,261,4,actor_261_4.h5,13,0.444002,-0.182669,0.0877022
8,1,actor,261,4,actor_261_4.h5,14,0.423332,-0.464778,-0.208984
8,1,actor,261,4,actor_261_4.h5,15,0.461108,-0.076012,0.222856
8,1,actor,261,4,actor_261_4.h5,16,0.416384,-0.27015,-0.0448651
8,1,actor,31,5,actor_31_5.h5,01,0.49473,0.0331102,0.0214089
8,1,actor,31,5,actor_31_5.h5,02,0.486955,0.0128616,0.0536359
8,1,actor,31,5,actor_31_5.h5,03,0.49267,0.0119582,0.0520084
8,1,actor,31,5,actor_31_5.h5,04,0.493619,0.0222102,0.0213455
8,1,actor,31,5,actor_31_5.h5,05,0.493265,0.035506,0.00450409
8,1,actor,31,5,actor_31_5.h5,06,0.484278,-0.0108986,0.0322043
8,1,actor,31,5,actor_31_5.h5,07,0.490387,0.0263901,0.0523144
8,1,actor,31,5,actor_31_5.h5,08,0.496842,0.0575799,0.0520493
8,1,actor,31,5,actor_31_5.h5,09,0.497105,0.0308517,0.00338861
8,1,actor,31,5,actor_31_5.h5,10,0.496292,0.0404928,0.0389389
8,1,actor,31,5,actor_31_5.h5,11,0.493939,0.0407617,2.04915e-05
8,1,actor,31,5,actor_31_5.h5,12,0.492711,0.0618977,0.0585376
8,1,actor,31,5,actor_31_5.h5,13,0.493499,0.0230577,0.0518536
8,1,actor,31,5,actor_31_5.h5,14,0.494986,0.0386432,0.0464641
8,1,actor,31,5,actor_31_5.h5,15,0.494951,0.0240592,0.0382822
8,1,actor,31,5,actor_31_5.h5,16,0.492054,0.060548,0.045389
8,1,actor,41,4,actor_41_4.h5,01,0.493405,0.0545959,0.0499301
8,1,actor,41,4,actor_41_4.h5,02,0.486758,0.0302868,0.0863396
8,1,actor,41,4,actor_41_4.h5,03,0.49301,0.0271558,0.0829774
8,1,actor,41,4,actor_41_4.h5,04,0.493424,0.0418747,0.0520537
8,1,actor,41,4,actor_41_4.h5,05,0.492446,0.0559649,0.0323086
8,1,actor,41,4,actor_41_4.h5,06,0.484726,0.00731259,0.0633684
8,1,actor,41,4,actor_41_4.h5,07,0.490073,0.0489581,0.0822422
8,1,actor,41,4,actor_41_4.h5,08,0.495691,0.0783322,0.0841757
8,1,actor,41,4,actor_41_4.h5,09,0.496928,0.045636,0.0263664
8,1,actor,41,4,actor_41_4.h5,10,0.496107,0.0568177,0.0674855
8,1,actor,41,4,actor_41_4.h5,11,0.492048,0.060963,0.0250827
8,1,actor,41,4,actor_41_4.h5,12,0.491993,0.0817741,0.0851245
8,1,actor,41,4,actor_41_4.h5,13,0.493773,0.0353254,0.0791399
8,1,actor,41,4,actor_41_4.h5,14,0.494526,0.0604755,0.0775314
8,1,actor,41,4,actor_41_4.h5,15,0.494299,0.0402069,0.0666092
8,1,actor,41,4,actor_41_4.h5,16,0.490328,0.0842789,0.0767214
8,1,actor,51,3,actor_51_3.h5,01,0.492155,0.0732136,0.0945641
8,1,actor,51,3,actor_51_3.h5,02,0.487111,0.0488374,0.134737
8,1,actor,51,3,actor_51_3.h5,03,0.49256,0.0388656,0.124737
8,1,actor,51,3,actor_51_3.h5,04,0.492854,0.0580503,0.0938831
8,1,actor,51,3,actor_51_3.h5,05,0.491567,0.0740956,0.0694358
8,1,actor,51,3,actor_51_3.h5,06,0.485261,0.0226647,0.108072
8,1,actor,51,3,actor_51_3.h5,07,0.48958,0.0687357,0.127263
8,1,actor,51,3,actor_51_3.h5,08,0.494802,0.0963518,0.132084
8,1,actor,51,3,actor_51_3.h5,09,0.496514,0.0565653,0.0604889
8,1,actor,51,3,actor_51_3.h5,10,0.495669,0.0720459,0.111058
8,1,actor,51,3,actor_51_3.h5,11,0.490614,0.0802899,0.0617559
8,1,actor,51,3,actor_51_3.h5,12,0.491293,0.0991702,0.127897
8,1,actor,51,3,actor_51_3.h5,13,0.494362,0.0447127,0.117554
8,1,actor,51,3,actor_51_3.h5,14,0.494076,0.081196,0.122994
8,1,actor,51,3,actor_51_3.h5,15,0.493528,0.0547664,0.105194
8,1,actor,51,3,actor_51_3.h5,16,0.489884,0.105128,0.124106
8,1,actor,61,3,actor_61_3.h5,01,0.490327,0.0933008,0.14571
8,1,actor,61,3,actor_61_3.h5,02,0.486827,0.0735576,0.194711
8,1,actor,61,3,actor_61_3.h5,03,0.491219,0.054668,0.170669
8,1,actor,61,3,actor_61_3.h5,04,0.491165,0.0753592,0.137916
8,1,actor,61,3,actor_61_3.h5,05,0.49022,0.0930674,0.112767
8,1,actor,61,3,actor_61_3.h5,06,0.484151,0.03961,0.158859
8,1,actor,61,3,actor_61_3.h5,07,0.488748,0.0913269,0.178694
8,1,actor,61,3,actor_61_3.h5,08,0.49337,0.116863,0.190518
8,1,actor,61,3,actor_61_3.h5,09,0.495756,0.0694197,0.0995571
8,1,actor,61,3,actor_61_3.h5,10,0.493643,0.0877113,0.157933
8,1,actor,61,3,actor_61_3.h5,11,0.488819,0.101363,0.102943
8,1,actor,61,3,actor_61_3.h5,12,0.490214,0.117807,0.182479
8,1,actor,61,3,actor_61_3.h5,13,0.493773,0.0557521,0.163226
8,1,actor,61,3,actor_61_3.h5,14,0.493474,0.105228,0.17793
8,1,actor,61,3,actor_61_3.h5,15,0.491889,0.0721226,0.148989
8,1,actor,61,3,actor_61_3.h5,16,0.488713,0.127788,0.177159
8,1,actor,71,2,actor_71_2.h5,01,0.487561,0.111563,0.197635
8,1,actor,71,2,actor_71_2.h5,02,0.484814,0.095742,0.249747
8,1,actor,71,2,actor_71_2.h5,03,0.488784,0.0703535,0.215122
8,1,actor,71,2,actor_71_2.h5,04,0.489245,0.0910891,0.180912
8,1,actor,71,2,actor_71_2.h5,05,0.488395,0.10907,0.157089
8,1,actor,71,2,actor_71_2.h5,06,0.481464,0.056452,0.211495
8,1,actor,71,2,actor_71_2.h5,07,0.486608,0.110913,0.231487
8,1,actor,71,2,actor_71_2.h5,08,0.491017,0.133649,0.248324
8,1,actor,71,2,actor_71_2.h5,09,0.494111,0.0815837,0.138748
8,1,actor,71,2,actor_71_2.h5,10,0.491257,0.102526,0.205445
8,1,actor,71,2,actor_71_2.h5,11,0.486946,0.118062,0.14779
8,1,actor,71,2,actor_71_2.h5,12,0.488557,0.134177,0.240845
8,1,actor,71,2,actor_71_2.h5,13,0.491756,0.068274,0.212112
8,1,actor,71,2,actor_71_2.h5,14,0.491856,0.126823,0.23016
8,1,actor,71,2,actor_71_2.h5,15,0.489692,0.0887136,0.194279
8,1,actor,71,2,actor_71_2.h5,16,0.486451,0.146365,0.233833
8,1,actor,81,2,actor_81_2.h5,01,0.484342,0.120904,0.24933
8,1,actor,81,2,actor_81_2.h5,02,0.482359,0.107186,0.29724
8,1,actor,81,2,actor_81_2.h5,03,0.485932,0.0776976,0.259187
8,1,actor,81,2,actor_81_2.h5,04,0.48714,0.0981957,0.220947
8,1,actor,81,2,actor_81_2.h5,05,0.486603,0.117902,0.205268
8,1,actor,81,2,actor_81_2.h5,06,0.478343,0.0651139,0.263816
8,1,actor,81,2,actor_81_2.h5,07,0.484134,0.121412,0.282606
8,1,actor,81,2,actor_81_2.h5,08,0.488458,0.142387,0.296505
8,1,actor,81,2,actor_81_2.h5,09,0.492392,0.0854239,0.177757
8,1,actor,81,2,actor_81_2.h5,10,0.489076,0.110035,0.255959
8,1,actor,81,2,actor_81_2.h5,11,0.484769,0.127199,0.19379
8,1,actor,81,2,actor_81_2.h5,12,0.485951,0.140461,0.29817
8,1,actor,81,2,actor_81_2.h5,13,0.489208,0.0766676,0.259458
8,1,actor,81,2,actor_81_2.h5,14,0.489732,0.135132,0.277052
8,1,actor,81,2,actor_81_2.h5,15,0.487272,0.0968904,0.241578
8,1,actor,81,2,actor_81_2.h5,16,0.483444,0.153521,0.292087
8,1,actor,91,2,actor_91_2.h5,01,0.481023,0.100319,0.278692
8,1,actor,91,2,actor_91_2.h5,02,0.480018,0.0812072,0.317688
8,1,actor,91,2,actor_91_2.h5,03,0.483688,0.0586959,0.284371
8,1,actor,91,2,actor_91_2.h5,04,0.485401,0.0756136,0.242595
8,1,actor,91,2,actor_91_2.h5,05,0.485479,0.0998442,0.238596
8,1,actor,91,2,actor_91_2.h5,06,0.476043,0.0421633,0.289606
8,1,actor,91,2,actor_91_2.h5,07,0.482123,0.0984091,0.303806
8,1,actor,91,2,actor_91_2.h5,08,0.485828,0.113971,0.313226
8,1,actor,91,2,actor_91_2.h5,09,0.490396,0.0673973,0.199465
8,1,actor,91,2,actor_91_2.h5,10,0.487884,0.0936873,0.289654
8,1,actor,91,2,actor_91_2.h5,11,0.483668,0.108368,0.225156
8,1,actor,91,2,actor_91_2.h5,12,0.482826,0.113175,0.328747
8,1,actor,91,2,actor_91_2.h5,13,0.486727,0.0588591,0.28495
8,1,actor,91,2,actor_91_2.h5,14,0.487872,0.109549,0.296013
8,1,actor,91,2,actor_91_2.h5,15,0.48565,0.0778014,0.274709
8,1,actor,91,2,actor_91_2.h5,16,0.480365,0.120347,0.324293
8,2,actor,11,30,actor_11_30.h5,01,0.435047,-0.167359,-0.040757
8,2,actor,11,30,actor_11_30.h5,02,0.419798,-0.211372,-0.0729805
8,2,actor,11,30,actor_11_30.h5,03,0.441772,-0.0743133,0.0790347
8,2,actor,11,30,actor_11_30.h5,04,0.430903,-0.363023,-0.206878
8,2,actor,11,30,actor_11_30.h5,05,0.453389,-0.0266509,0.146116
8,2,actor,11,30,actor_11_30.h5,06,0.425647,-0.083597,0.0515837
8,2,actor,11,30,actor_11_30.h5,07,0.423422,-0.256673,-0.121708
8,2,actor,11,30,actor_11_30.h5,08,0.418623,-0.304296,-0.168398
8,2,actor,11,30,actor_11_30.h5,09,0.447297,-0.272195,-0.101828
8,2,actor,11,30,actor_11_30.h5,10,0.471179,0.0653538,0.262013
8,2,actor,11,30,actor_11_30.h5,11,0.452122,-0.0932458,0.0707454
8,2,actor,11,30,actor_11_30.h5,12,0.426687,-0.0973908,0.00434357
8,2,actor,11,30,actor_11_30.h5,13,0.443363,-0.0598519,0.105287
8,2,actor,11,30,actor_11_30.h5,14,0.421601,-0.371764,-0.188571
8,2,actor,11,30,actor_11_30.h5,15,0.463538,0.0324768,0.218814
8,2,actor,11,30,actor_11_30.h5,16,0.419116,-0.115723,0.000869633
8,2,actor,1,28,actor_1_28.h5,01,0.441285,-0.195717,-0.0182589
8,2,actor,1,28,actor_1_28.h5,02,0.426167,-0.252892,-0.059786
8,2,actor,1,28,actor_1_28.h5,03,0.449651,-0.107482,0.114245
8,2,actor,1,28,actor_1_28.h5,04,0.435811,-0.391914,-0.19366
8,2,actor,1,28,actor_1_28.h5,05,0.457646,-0.0577008,0.172961
8,2,actor,1,28,actor_1_28.h5,06,0.432674,-0.124546,0.0770178
8,2,actor,1,28,actor_1_28.h5,07,0.43002,-0.300117,-0.112078
8,2,actor,1,28,actor_1_28.h5,08,0.425005,-0.348977,-0.158182
8,2,actor,1,28,actor_1_28.h5,09,0.451901,-0.294073,-0.0881607
8,2,actor,1,28,actor_1_28.h5,10,0.476157,0.0355926,0.294369
8,2,actor,1,28,actor_1_28.h5,11,0.456206,-0.123384,0.0962088
8,2,actor,1,28,actor_1_28.h5,12,0.433176,-0.141491,0.0242636
8,2,actor,1,28,actor_1_28.h5,13,0.451368,-0.0916545,0.137136
8,2,actor,1,28,actor_1_28.h5,14,0.428317,-0.40821,-0.175298
8,2,actor,1,28,actor_1_28.h5,15,0.469779,0.00459088,0.255676
8,2,actor,1,28,actor_1_28.h5,16,0.425651,-0.16021,0.0204509
8,2,actor,21,30,actor_21_30.h5,01,0.427315,-0.129276,-0.0725719
8,2,actor,21,30,actor_21_30.h5,02,0.413783,-0.167503,-0.0882308
8,2,actor,21,30,actor_21_30.h5,03,0.433446,-0.0382367,0.0449165
8,2,actor,21,30,actor_21_30.h5,04,0.425833,-0.329395,-0.219006
8,2,actor,21,30,actor_21_30.h5,05,0.449733,0.00542674,0.117049
8,2,actor,21,30,actor_21_30.h5,06,0.419431,-0.0435146,0.0232251
8,2,actor,21,30,actor_21_30.h5,07,0.417271,-0.20891,-0.132707
8,2,actor,21,30,actor_21_30.h5,08,0.413461,-0.253814,-0.177763
8,2,actor,21,30,actor_21_30.h5,09,0.442399,-0.245478,-0.119579
8,2,actor,21,30,actor_21_30.h5,10,0.466433,0.0926756,0.226487
8,2,actor,21,30,actor_21_30.h5,11,0.448345,-0.0630324,0.0431782
8,2,actor,21,30,actor_21_30.h5,12,0.420951,-0.0519025,-0.0155719
8,2,actor,21,30,actor_21_30.h5,13,0.435658,-0.026559,0.0711245
8,2,actor,21,30,actor_21_30.h5,14,0.415388,-0.329025,-0.199679
8,2,actor,21,30,actor_21_30.h5,15,0.45811,0.0593424,0.180244
8,2,actor,21,30,actor_21_30.h5,16,0.413622,-0.0705543,-0.020714
8,2,actor,31,83,actor_31_83.h5,01,0.419769,-0.122292,-0.125529
8,2,actor,31,83,actor_31_83.h5,02,0.408603,-0.147259,-0.122962
8,2,actor,31,83,actor_31_83.h5,03,0.426521,-0.0332352,-0.00961994
8,2,actor,31,83,actor_31_83.h5,04,0.421148,-0.304947,-0.240772
8,2,actor,31,83,actor_31_83.h5,05,0.445305,0.00867642,0.0684893
8,2,actor,31,83,actor_31_83.h5,06,0.413844,-0.0337876,-0.0262906
8,2,actor,31,83,actor_31_83.h5,07,0.41259,-0.181804,-0.160992
8,2,actor,31,83,actor_31_83.h5,08,0.409889,-0.222481,-0.200866
8,2,actor,31,83,actor_31_83.h5,09,0.437883,-0.231999,-0.147993
8,2,actor,31,83,actor_31_83.h5,10,0.460711,0.0839055,0.163688
8,2,actor,31,83,actor_31_83.h5,11,0.444039,-0.0579516,-0.00570051
8,2,actor,31,83,actor_31_83.h5,12,0.415925,-0.0361147,-0.058338
8,2,actor,31,83,actor_31_83.h5,13,0.428581,-0.0210451,0.0130228
8,2,actor,31,83,actor_31_83.h5,14,0.41074,-0.298257,-0.221947
8,2,actor,31,83,actor_31_83.h5,15,0.452486,0.0553209,0.117414
8,2,actor,31,83,actor_31_83.h5,16,0.409328,-0.0519433,-0.0647565
8,3,actor,1,51,actor_1_51.h5,01,0.416138,-0.131625,-0.153661
8,3,actor,1,51,actor_1_51.h5,02,0.406201,-0.145191,-0.143286
8,3,actor,1,51,actor_1_51.h5,03,0.423595,-0.042751,-0.0409636
8,3,actor,1,51,actor_1_51.h5,04,0.418897,-0.29639,-0.252466
8,3,actor,1,51,actor_1_51.h5,05,0.442743,-0.000416455,0.0407974
8,3,actor,1,51,actor_1_51.h5,06,0.410779,-0.0386739,-0.0541137
8,3,actor,1,51,actor_1_51.h5,07,0.410231,-0.174976,-0.178517
8,3,actor,1,51,actor_1_51.h5,08,0.408252,-0.21141,-0.214239
8,3,actor,1,51,actor_1_51.h5,09,0.435575,-0.230629,-0.165572
8,3,actor,1,51,actor_1_51.h5,10,0.457431,0.0658267,0.125019
8,3,actor,1,51,actor_1_51.h5,11,0.441725,-0.0654922,-0.0355649
8,3,actor,1,51,actor_1_51.h5,12,0.413173,-0.0363341,-0.0825925
8,3,actor,1,51,actor_1_51.h5,13,0.42506,-0.0313517,-0.0183708
8,3,actor,1,51,actor_1_51.h5,14,0.408465,-0.287046,-0.235099
8,3,actor,1,51,actor_1_51.h5,15,0.449345,0.0415982,0.0788929
8,3,actor,1,51,actor_1_51.h5,16,0.407092,-0.0513006,-0.090355
8,4,actor,11,3,actor_11_3.h5,01,0.422068,-0.137795,-0.149709
8,4,actor,11,3,actor_11_3.h5,02,0.411933,-0.152434,-0.14916
8,4,actor,11,3,actor_11_3.h5,03,0.429582,-0.0440939,-0.0302419
8,4,actor,11,3,actor_11_3.h5,04,0.424265,-0.301301,-0.254524
8,4,actor,11,3,actor_11_3.h5,05,0.446519,-0.00675654,0.0457797
8,4,actor,11,3,actor_11_3.h5,06,0.416626,-0.0427739,-0.0509285
8,4,actor,11,3,actor_11_3.h5,07,0.416311,-0.181627,-0.181132
8,4,actor,11,3,actor_11_3.h5,08,0.413837,-0.220958,-0.215687
8,4,actor,11,3,actor_11_3.h5,09,0.439849,-0.232256,-0.16532
8,4,actor,11,3,actor_11_3.h5,10,0.461626,0.0590972,0.132367
8,4,actor,11,3,actor_11_3.h5,11,0.445603,-0.0723922,-0.0315559
8,4,actor,11,3,actor_11_3.h5,12,0.419165,-0.043254,-0.0864684
8,4,actor,11,3,actor_11_3.h5,13,0.430629,-0.0312204,-0.00618797
8,4,actor,11,3,actor_11_3.h5,14,0.414265,-0.29453,-0.239262
8,4,actor,11,3,actor_11_3.h5,15,0.453858,0.0356629,0.0888749
8,4,actor,11,3,actor_11_3.h5,16,0.412908,-0.0574645,-0.0905241
8,4,actor,1,19,actor_1_19.h5,01,0.431014,-0.109485,-0.0816722
8,4,actor,1,19,actor_1_19.h5,02,0.420922,-0.119466,-0.0802937
8,4,actor,1,19,actor_1_19.h5,03,0.437394,-0.0236974,0.0264211
8,4,actor,1,19,actor_1_19.h5,04,0.430885,-0.285749,-0.207385
8,4,actor,1,19,actor_1_19.h5,05,0.455424,0.0232439,0.100549
8,4,actor,1,19,actor_1_19.h5,06,0.425034,-0.0117769,0.0128
8,4,actor,1,19,actor_1_19.h5,07,0.423857,-0.151817,-0.116737
8,4,actor,1,19,actor_1_19.h5,08,0.422118,-0.191629,-0.156475
8,4,actor,1,19,actor_1_19.h5,09,0.445755,-0.214642,-0.122054
8,4,actor,1,19,actor_1_19.h5,10,0.470661,0.08837,0.191085
8,4,actor,1,19,actor_1_19.h5,11,0.453599,-0.0451706,0.0231549
8,4,actor,1,19,actor_1_19.h5,12,0.429601,-0.00749705,-0.0115824
8,4,actor,1,19,actor_1_19.h5,13,0.439455,-0.0118492,0.0505156
8,4,actor,1,19,actor_1_19.h5,14,0.422436,-0.273161,-0.180367
8,4,actor,1,19,actor_1_19.h5,15,0.46204,0.0595782,0.145096
8,4,actor,1,19,actor_1_19.h5,16,0.422891,-0.0227998,-0.016363
8,4,actor,21,3,actor_21_3.h5,01,0.41206,-0.144279,-0.208148
8,4,actor,21,3,actor_21_3.h5,02,0.402549,-0.161946,-0.205062
8,4,actor,21,3,actor_21_3.h5,03,0.420464,-0.0480484,-0.0857795
8,4,actor,21,3,actor_21_3.h5,04,0.416455,-0.300028,-0.294482
8,4,actor,21,3,actor_21_3.h5,05,0.437957,-0.016269,-0.00825363
8,4,actor,21,3,actor_21_3.h5,06,0.4076,-0.0516745,-0.108441
8,4,actor,21,3,actor_21_3.h5,07,0.407956,-0.187496,-0.234069
8,4,actor,21,3,actor_21_3.h5,08,0.404889,-0.226514,-0.268094
8,4,actor,21,3,actor_21_3.h5,09,0.433207,-0.234344,-0.203103
8,4,actor,21,3,actor_21_3.h5,10,0.452364,0.0494736,0.0724181
8,4,actor,21,3,actor_21_3.h5,11,0.437327,-0.0786858,-0.0860246
8,4,actor,21,3,actor_21_3.h5,12,0.408702,-0.0532556,-0.147548
8,4,actor,21,3,actor_21_3.h5,13,0.420749,-0.0343518,-0.0633202
8,4,actor,21,3,actor_21_3.h5,14,0.405143,-0.296228,-0.290352
